Url,EventName,EventLocation,EventDate,EventImagePath,Price,TicketLink
https://www.bilietai.lt/lit/renginiai/teatras/cirque-du-soleil-ovo-377509/,"  Cirque du Soleil - OVO "," AVIA SOLUTIONS GROUP Arena, Vilnius "," Š 2023-06-10&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/31e98a8d781a7bf285d9a05f089c0424,48.90 - 139.80,https://store.bilietai.lt/public/?concert=377509&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/cirque-du-soleil-ovo-383986/,"  Cirque du Soleil - OVO "," AVIA SOLUTIONS GROUP Arena, Vilnius "," S 2023-06-11&#32;13:00",https://www.bilietai.lt/imageGenerator/eventDetails/6c419f103190e047cacc3b4cf6ca26b6,48.90 - 139.80,https://store.bilietai.lt/public/?concert=383986&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/cirque-du-soleil-ovo-377516/,"  Cirque du Soleil - OVO "," AVIA SOLUTIONS GROUP Arena, Vilnius "," S 2023-06-11&#32;17:00",https://www.bilietai.lt/imageGenerator/eventDetails/e35d6de7419957c4b59bfc7d9f9d0709,57.90 - 139.80,https://store.bilietai.lt/public/?concert=377516&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/premjera-egle-svedkauskaite-fossilia--rez-egle-svedkauskaite-384579/,"  PREMJERA. Eglė Švedkauskaitė. FOSSILIA , rež. Eglė ŠVEDKAUSKAITĖ "," Lietuvos nacionalinis dramos teatras, Vilnius "," S 2023-06-11&#32;17:00",https://www.bilietai.lt/imageGenerator/eventDetails/bb0fd03d913de2d0c48902a49610866d,8.70 - 20.00,https://store.bilietai.lt/public/?concert=384579&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/stiklinis-zverynas-366952/,"  Stiklinis žvėrynas "," Naujojo teatro kamerinė salė, Vilnius "," A 2023-06-13&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/be8d69a5194342c8865f488ed80940a4,11.20 - 24.20,https://store.bilietai.lt/public/?concert=366952&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/tekle-kavtaradze-sirenu-tyla-rez-laura-kutkaite-384230/,"  Teklė Kavtaradze. SIRENŲ TYLA, rež. Laura KUTKAITĖ "," Lietuvos nacionalinis dramos teatras, Vilnius "," A 2023-06-13&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/21901adab5dfebf8cb283d370fa0521e,14.30 - 20.00,https://store.bilietai.lt/public/?concert=384230&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/biografines-improvizacijos-lietaus-zeme-rez-a-giniotis-386762/,"  Biografinės improvizacijos Lietaus žemė Rež. A. Giniotis "," MENŲ SPAUSTUVĖ, Vilnius "," T 2023-06-14&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/38e2a056d6c8fd417ace7f94b6d0cd79,21.20 - 26.20,https://store.bilietai.lt/public/?concert=386762&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/premjera-iwan-wyrypajew-girti-rez-iwan-wyrypajew-384244/,"  PREMJERA. Iwan Wyrypajew. GIRTI, rež. Iwan WYRYPAJEW "," Lietuvos nacionalinis dramos teatras, Vilnius "," T 2023-06-14&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/26d4fd1806434d1c45a328c780f90d02,14.30 - 30.00,https://store.bilietai.lt/public/?concert=384244&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/platonas-dialogai-rez-motiejus-ivanauskas-384221/,"  Platonas. DIALOGAI rež. Motiejus IVANAUSKAS "," Lietuvos nacionalinis dramos teatras, Vilnius "," T 2023-06-14&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/e8614a2fd2c245a75c5bdca3617a847c,8.70 - 12.00,https://store.bilietai.lt/public/?concert=384221&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/premjera-iwan-wyrypajew-girti-rez-iwan-wyrypajew-384245/,"  PREMJERA. Iwan Wyrypajew. GIRTI, rež. Iwan WYRYPAJEW "," Lietuvos nacionalinis dramos teatras, Vilnius "," K 2023-06-15&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/f5de3a959ffb83c0a0d473c64898b330,14.30 - 30.00,https://store.bilietai.lt/public/?concert=384245&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/vaidina-marius-repsys-rez-mantas-janciauskas-384219/,"  VAIDINA MARIUS REPŠYS, rež. Mantas JANČIAUSKAS "," Lietuvos nacionalinis dramos teatras, Vilnius "," K 2023-06-15&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/2f2e74cb7dca0b468326d5e2007a038d,8.70 - 12.00,https://store.bilietai.lt/public/?concert=384219&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/premjera-iwan-wyrypajew-girti-rez-iwan-wyrypajew-384246/,"  PREMJERA. Iwan Wyrypajew. GIRTI, rež. Iwan WYRYPAJEW "," Lietuvos nacionalinis dramos teatras, Vilnius "," Pn 2023-06-16&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/6f2050b456acf3e2930a0df5ff5b81de,14.30 - 25.00,https://store.bilietai.lt/public/?concert=384246&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/ronald-duncan-abelaras-ir-eloiza-rez-rokas-ramanauskas-384225/,"  Ronald Duncan.  ABELARAS IR ELOIZA, rež. Rokas RAMANAUSKAS "," Lietuvos nacionalinis dramos teatras, Vilnius "," Pn 2023-06-16&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/aae62bda67ea32d83058bed5adb5e06a,8.70 - 12.00,https://store.bilietai.lt/public/?concert=384225&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/martin-algus-sieros-magnolijos-rez-egle-svedkauskaite-384228/,"  Martin Algus. SIEROS MAGNOLIJOS, rež Eglė ŠVEDKAUSKAITĖ "," Lietuvos nacionalinis dramos teatras, Vilnius "," Š 2023-06-17&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/63269979d0730c3bd1bc13b6231ad3e0,8.70 - 12.00,https://store.bilietai.lt/public/?concert=384228&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/meiles-laiskai-jusu-sirdims-365985/,"  ,,Meilės laiškai  Jūsų širdims&#039;&#039; "," Naujojo teatro kamerinė salė, Vilnius "," S 2023-06-18&#32;16:00",https://www.bilietai.lt/imageGenerator/eventDetails/33147e064da4316dc5f9aa805fb0bfac,6.20 - 14.20,https://store.bilietai.lt/public/?concert=365985&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/premjera-peter-shaffer-equus-rez-jokubas-brazys-384223/,"  PREMJERA. Peter Shaffer. EQUUS, rež. Jokūbas BRAZYS "," Lietuvos nacionalinis dramos teatras, Vilnius "," S 2023-06-18&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/a6bf7ddbf441ff74c61c94bbfd3171be,10.10 - 14.00,https://store.bilietai.lt/public/?concert=384223&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/kim-juri-pagal-hailji-parodymai-rez-povilas-budrys-384237/,"  KIM JURI pagal Hailji &quot;Parodymai&quot;, rež. Povilas Budrys "," Lietuvos nacionalinis dramos teatras, Vilnius "," A 2023-06-20&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/d33f02198d33692d8abcdfc4df13b40a,8.70 - 12.00,https://store.bilietai.lt/public/?concert=384237&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/kas-nebijo-virdzinijos-vulf-rez-antanas-jasenka-384239/,"  KAS NEBIJO VIRDŽINIJOS VULF, rež. Antanas JASENKA "," Lietuvos nacionalinis dramos teatras, Vilnius "," T 2023-06-21&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/6c44f8ca9deb9776d67fd2aacf2c191e,9.40 - 13.00,https://store.bilietai.lt/public/?concert=384239&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/atleisk-man-366955/,"  ,,Atleisk man&#039;&#039; "," Naujojo teatro kamerinė salė, Vilnius "," K 2023-06-22&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/63c9ba3440c15269bca15633c5ee5987,6.20 - 14.20,https://store.bilietai.lt/public/?concert=366955&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/poetinis-spektaklis-beaustanti-pagal-maironio-kuryba-366452/,"  Poetinis spektaklis: BEAUŠTANTI (pagal Maironio kūrybą) "," Naujojo teatro kamerinė salė, Vilnius "," T 2023-06-28&#32;16:00",https://www.bilietai.lt/imageGenerator/eventDetails/2082b3a5b2eeec7d3fd765927aefe072,6.20 - 14.20,https://store.bilietai.lt/public/?concert=366452&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/pojuciu-spektaklis-tamsoje-kodel-as-cia-lenku-kalba-366962/,"  Pojūčių spektaklis tamsoje ,,Kodėl aš čia?&quot; Lenkų kalba "," Naujasis teatras, Vilnius "," Pr 2023-07-03&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/549d5bed9ad107d66e80b2e23ef5519f,24.20,https://store.bilietai.lt/public/?concert=366962&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/poetinis-spektaklis-beaustanti-pagal-maironio-kuryba-366963/,"  Poetinis spektaklis: BEAUŠTANTI (pagal Maironio kūrybą) "," Naujojo teatro kamerinė salė, Vilnius "," K 2023-07-06&#32;16:00",https://www.bilietai.lt/imageGenerator/eventDetails/b756d54c60d21d683a8a03ee63218165,6.20 - 14.20,https://store.bilietai.lt/public/?concert=366963&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/sokis/kaunas-ach-premjera-jaunyste-386925/,"  (Kaunas) A|CH PREMJERA &#039;&#039;JAUNYSTĖ&#039;&#039; "," Kauno kultūros centro Girstučio padalinys, Kaunas "," Pr 2023-07-17&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/d603eed5373a343de1b554db7b2fa1d6,26.50 - 51.00,https://store.bilietai.lt/public/?concert=386925&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/sokis/palanga-ach-premjera-jaunyste-386927/,"  (Palanga) A|CH PREMJERA &#039;&#039;JAUNYSTĖ&#039;&#039; "," Palangos koncertų salė, Palanga "," K 2023-07-20&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/fadf0255e1e31eade9fd6a10f684c986,22.50 - 42.50,https://store.bilietai.lt/public/?concert=386927&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/karo-ir-taikos-dainos-385274/,"  &#039;&#039;Karo ir taikos dainos&#039;&#039; "," Klaipėdos Elingas, Klaipėda "," Pn 2023-07-28&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/b97916eb8930db7552ca73e53c7a9085,41.00,https://store.bilietai.lt/public/?concert=385274&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/klaipedos-festivalio-bilietas-385273/,"  KLAIPĖDOS FESTIVALIO BILIETAS "," Klaipėdos Elingas, Klaipėda "," Pn 2023-07-28&#32;20:00 &#32;-&#32; Pn 2023-08-11&#32; 23:59",https://www.bilietai.lt/imageGenerator/eventDetails/fa226b4f3ffd909eca1cc708106d1326,161.00,https://store.bilietai.lt/public/?concert=385273&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/pojuciu-spektaklis-tamsoje-kodel-as-cia-rusu-kalba-366964/,"  Pojūčių spektaklis tamsoje ,,Kodėl aš čia?&quot; Rusų kalba "," Naujasis teatras, Vilnius "," K 2023-08-03&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/a3a2ff276097110dccb1d175854cf08f,24.20,https://store.bilietai.lt/public/?concert=366964&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/istoriju-opera-klaipeda-385275/,"  Istorijų opera &#039;&#039;Klaipėda&#039;&#039; "," Klaipėdos Elingas, Klaipėda "," Pn 2023-08-04&#32;21:30",https://www.bilietai.lt/imageGenerator/eventDetails/147510684ba92549dbaac13d82f8180c,51.00,https://store.bilietai.lt/public/?concert=385275&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/sokis/birstonas-ach-premjera-jaunyste-387377/,"  (BIRŠTONAS) A|CH PREMJERA &#039;&#039;JAUNYSTĖ&#039;&#039; "," Birštono kultūros centras, Birštonas "," Š 2023-08-05&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/cc089848382b44e6d9a650ea1fdf6351,21.40 - 40.00,https://store.bilietai.lt/public/?concert=387377&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/c-orffo-kantatos-carmina-burana-videografinis-spektaklis-385276/,"  C. Orffo kantatos &#039;&#039;Carmina Burana&#039;&#039; videografinis spektaklis "," Klaipėdos Elingas, Klaipėda "," Pn 2023-08-11&#32;22:30",https://www.bilietai.lt/imageGenerator/eventDetails/5b895bb86033f2f082930c14bcd290fd,71.00,https://store.bilietai.lt/public/?concert=385276&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/stiklinis-zverynas-366966/,"  Stiklinis žvėrynas "," Naujojo teatro kamerinė salė, Vilnius "," S 2023-08-13&#32;16:00",https://www.bilietai.lt/imageGenerator/eventDetails/89b2ed95fdc24c63a3814cdce76dd4b0,11.20 - 24.20,https://store.bilietai.lt/public/?concert=366966&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/sakme-apie-dovanota-sirdi-368754/,"  Sakmė apie dovanotą širdį "," Trakų pilis, Trakai "," Pn 2023-08-18&#32;22:00",https://www.bilietai.lt/imageGenerator/eventDetails/4a63aaa4a03dbb844501d327af9866ac,31.20 - 81.20,https://store.bilietai.lt/public/?concert=368754&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/sakme-apie-dovanota-sirdi-368757/,"  Sakmė apie dovanotą širdį "," Trakų pilis, Trakai "," Š 2023-08-19&#32;22:00",https://www.bilietai.lt/imageGenerator/eventDetails/825ac931e791a8f5432cdd66662b7002,31.20 - 81.20,https://store.bilietai.lt/public/?concert=368757&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/atleisk-man-366968/,"  ,,Atleisk man&#039;&#039; "," Naujojo teatro kamerinė salė, Vilnius "," K 2023-08-24&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/39b900e48d6afcb39355abdff0a119df,6.20 - 14.20,https://store.bilietai.lt/public/?concert=366968&amp;design=bilietai&amp;lang=lit&amp;center=1745
