Url,EventName,EventLocation,EventDate,EventImagePath,Price,TicketLink
https://www.bilietai.lt/lit/renginiai/koncertai/nostalgia-fest-23-386633/,"  Nostalgia fest &#039;23 "," Mežaparka lielā estrāde, Rīga "," Pn 2023-06-09&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/0867a5507c6242b0eac61b7cabb8dd87,39.05,https://store.bilietai.lt/public/?concert=386633&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/katie-melua-388741/,"  Katie Melua "," Trakų pilis, Trakai "," T 2023-07-19&#32;21:00",https://www.bilietai.lt/imageGenerator/eventDetails/36d1ddb623cf21880e5b8e521ce907c0,61.20,https://store.bilietai.lt/public/?concert=388741&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/jessica-shy-384081/,"  Jessica Shy "," Klaipėdos vasaros estrada, Klaipėda "," Pn 2023-07-07&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/f205487106903f4ae58af249cd7534e7,41.20 - 101.20,https://store.bilietai.lt/public/?concert=384081&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/andrius-mamontovas-381371/,"  Andrius Mamontovas "," Vilniaus Vingio parkas, Vilnius "," Pn 2023-06-09&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/ac96d8e09f729c39fc3144dd95e6b8b3,23.00 - 79.00,https://store.bilietai.lt/public/?concert=381371&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/millennium-2000-fest-370366/,"  MILLENNIUM 2000 FEST "," Kauno Žalgirio arena, Kaunas "," Š 2023-04-15&#32;21:00",https://www.bilietai.lt/imageGenerator/eventDetails/f7a801791a619b95e0039a99510b94c3,56.00 - 109.30,https://store.bilietai.lt/public/?concert=370366&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/nostalgia-fest-23-divu-dienu-bilete-387026/,"  Nostalgia fest &#039;23 - Divu dienu biļete "," Mežaparka lielā estrāde, Rīga "," Pn 2023-06-09&#32;19:00 &#32;-&#32; Š 2023-06-10&#32; 23:00",https://www.bilietai.lt/imageGenerator/eventDetails/69a7d26d6f17ab11d297ebd14e6a43ab,64.80,https://store.bilietai.lt/public/?concert=387026&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/slageriu-dvikova-eugenijus-chrebtovas-ir-liudas-mikalauskas-su-grupe-390107/,"  &#039;&#039;Šlagerių dvikova&#039;&#039;: Eugenijus Chrebtovas ir Liudas Mikalauskas su grupe "," Palangos koncertų salė, Palanga "," Pn 2023-06-09&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/9f40e50d1e55984ccbf27475414dae71,20.00 - 50.00,https://store.bilietai.lt/public/?concert=390107&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/andrius-mamontovas-381371/,"  Andrius Mamontovas "," Vilniaus Vingio parkas, Vilnius "," Pn 2023-06-09&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/ac96d8e09f729c39fc3144dd95e6b8b3,23.00 - 79.00,https://store.bilietai.lt/public/?concert=381371&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/juodas-vilnius-ba-solo-ansamblis-kalnu-parkas-384395/,"  JUODAS VILNIUS / ba. + Solo Ansamblis / Kalnų parkas "," Kalnų parkas, Vilnius "," Š 2023-06-10&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/041ac367baf567888d6e999b42d99f14,38.00,https://store.bilietai.lt/public/?concert=384395&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/nostalgia-fest-23-386636/,"  Nostalgia fest &#039;23 "," Mežaparka lielā estrāde, Rīga "," Š 2023-06-10&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/cf7f6de80d6e98a3ac45beb43641e0ad,50.01 - 123.23,https://store.bilietai.lt/public/?concert=386636&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/dedikacija-robertui-schumannui--kko-florian-pons-guoda-gedvilaite-384929/,"  Dedikacija Robertui Schumannui | KKO, Florian Pons, Guoda Gedvilaitė "," Klaipėdos koncertų salė, Klaipėda "," Š 2023-06-10&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/895a4a21fb1122bc502917f5c4243bb5,1.20 - 19.20,https://store.bilietai.lt/public/?concert=384929&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/14-asis-lvso-vasaros-festivalis-c-orff-afrodites-triumfas-378235/,"  14-asis LVSO vasaros festivalis C. ORFF. &#039;&#039;AFRODITĖS TRIUMFAS&#039;&#039; "," VRM kiemas, Vilnius "," Š 2023-06-10&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/0f52fd33b97961f04a8cb0d0a317d7f5,12.20 - 25.00,https://store.bilietai.lt/public/?concert=378235&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/hvob-concert-tour-vilnius-389137/,"  HVOB Concert Tour Vilnius "," Menų fabrikas LOFTAS, Vilnius "," Š 2023-06-10&#32;21:00",https://www.bilietai.lt/imageGenerator/eventDetails/522331d8c74114bcb4f6907cec278601,31.20 - 46.20,https://store.bilietai.lt/public/?concert=389137&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/tylos-dialogai-386256/,"  TYLOS DIALOGAI "," Užutrakio dvaro sodybos rūmai, Trakai "," S 2023-06-11&#32;15:00",https://www.bilietai.lt/imageGenerator/eventDetails/9d00ffc5a6949782231b1caff9f16973,12.80 - 16.00,https://store.bilietai.lt/public/?concert=386256&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/osh-homechestra--naujo-albumo-habits-pristatymas--vilnius-387231/,"  OSH: HOMECHESTRA | naujo albumo HABITS pristatymas | VILNIUS "," Opera Social House, Vilnius "," S 2023-06-11&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/ee737f0baa6563a768fcf741aa034b34,10.00,https://store.bilietai.lt/public/?concert=387231&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/rokas-ir-pop/billy-talent-381389/,"  Billy Talent "," Palladium Rīga, Rīga "," Pr 2023-06-12&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/117f021b7c4a8a0d4808f4a383a6ea1d,36.20,https://store.bilietai.lt/public/?concert=381389&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/pop/three-days-grace-387897/,"  Three Days Grace "," Palladium Rīga, Rīga "," A 2023-06-13&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/ae22eaa1c13c6b56c824817b4e41d5fc,50.20,https://store.bilietai.lt/public/?concert=387897&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/atvirukas-is-varsuvos--w-kawalec-a-baliunyte-dailidiene-j-mikuzis-e-stigaite-g-j-tutkute-vilniaus-universiteto-kamerinis-orkestrasdirigentas-modestas-jankunas-387247/,"  &#039;&#039;Atvirukas iš Varšuvos&#039;&#039; | W. Kawalec, A. Baliunytė - Dailidienė, J. Mikužis, E. Stigaitė, G. J. Tutkutė, Vilniaus universiteto kamerinis orkestras, dirigentas Modestas Jankūnas "," Vilniaus Rotušė, Vilnius "," T 2023-06-14&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/6b1d06bf382fffa1143739e121fbfaf0,10.00 - 15.00,https://store.bilietai.lt/public/?concert=387247&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/giedre--downtown-forest-387121/,"  GIEDRĖ | Downtown Forest "," Downtown Forest, Vilnius "," T 2023-06-14&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/b4b5f34affa6795d7e3e27ad2ed8134e,25.00,https://store.bilietai.lt/public/?concert=387121&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/sarsuela--lietuvos-nacionalinio-operos-ir-baleto-teatro-spektaklis-384943/,"  Sarsuela | Lietuvos nacionalinio operos ir baleto teatro spektaklis "," Klaipėdos koncertų salė, Klaipėda "," K 2023-06-15&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/586b479a77ed806b89a4882a77326699,1.20 - 19.20,https://store.bilietai.lt/public/?concert=384943&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/daddy-was-a-milkman-su-styginiu-kvartetu-389826/,"  Daddy Was A Milkman su Styginių Kvartetu "," Monte Pacis, Kaunas "," K 2023-06-15&#32;21:00",https://www.bilietai.lt/imageGenerator/eventDetails/4e40634e5c14fe79aef84dca201b92de,36.20,https://store.bilietai.lt/public/?concert=389826&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/weekend-3-dienu-bilietas-383775/,"  Weekend, 3 dienų bilietas "," Lukiškių kalėjimas 2.0, Vilnius "," Pn 2023-06-16&#32;15:00 &#32;-&#32; S 2023-06-18&#32; 23:59",https://www.bilietai.lt/imageGenerator/eventDetails/ae43af72c6aaab2237accecb7079cdb9,136.00,https://store.bilietai.lt/public/?concert=383775&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/unreal-festival-382983/,"  Unreal Festival "," Mežaparka Lielā estrāde, Rīga "," Š 2023-06-17&#32;14:00 &#32;-&#32; S 2023-06-18&#32; 03:00",https://www.bilietai.lt/imageGenerator/eventDetails/3ea4a21c927890f9e4ea59c27b124a0e,51.20 - 201.20,https://store.bilietai.lt/public/?concert=382983&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/fort-belkanto-tevo-ir-dukros-duetas--palanga-380650/,"  &#039;&#039;Fort Belkanto&#039;&#039; Tėvo ir dukros duetas | Palanga "," Palangos Kurhauzo koncertų salė, Palanga "," Š 2023-06-17&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/6fdbed18dcfed34550074b695330776b,21.20,https://store.bilietai.lt/public/?concert=380650&amp;design=bilietai&amp;lang=lit&amp;center=1745
